End Date,Domain,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Domain-Other,Position,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Position-Other,Exposure,Column31,Column32,Column33,Column34,Column35,Exposure-Other,US-Workshop,Gender,Gender-Other,Race-Ethnicity,Column43,Column44,Column45,Column46,Column47,Column48,Race-Ethnicity-Other
11/2/17 4:24,,,,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
11/2/17 3:03,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
11/1/17 10:17,,,,,,,,Humanities,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
11/1/17 9:44,,,,,,,,,Library Sciences,,,,,,,Graduate Student,,,,,,,,Librarian,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
11/1/17 9:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/17 9:05,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
11/1/17 8:41,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
11/1/17 8:35,Agricultural or Environmental Sciences,,,,,,,,Library Sciences,,,,,,,,,,,,,,,Librarian,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
11/1/17 8:16,,,,,,,,Humanities,,,,,Social Sciences,,,,,,,,,,,Faculty Librarian,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
11/1/17 7:49,,,,,,,,,Library Sciences,,,,Social Sciences,,,,,,,,,Management/Administrator,,Librarian,,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
11/1/17 7:42,,,,,,,,,Library Sciences,,,,,,,,,,,,,,,Science Librarian,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
11/1/17 7:16,,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
11/1/17 6:27,,,,,Computer Science,,,,,,,,Social Sciences,,,Graduate Student,,Faculty,,,,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
11/1/17 6:25,,,,,,,,,Library Sciences,,,,,,,,,,,,,Management/Administrator,,digital scholarship librarian,Received an email about the workshop,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
11/1/17 6:19,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
11/1/17 6:16,,,,,,,Engineering,,,,Mathematics or Statistics,Physical Sciences,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,South Africa,,,,,,,,,,
11/1/17 6:16,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
11/1/17 3:49,,,,,,,,,,,,,Social Sciences,Research Development,,,,,,,,Management/Administrator,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,South Africa,,,,,,,,,,
10/31/17 13:34,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,Switzerland,,,,,,,,,,
10/31/17 10:20,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,Faculty,,,,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
10/31/17 9:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/17 7:14,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Switzerland,,,,,,,,,,
10/31/17 3:18,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Switzerland,,,,,,,,,,
10/30/17 10:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/17 9:53,,Bioinformatics/Genomics,,,,Earth Sciences,,,,Life Sciences,,,,Ecology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Switzerland,,,,,,,,,,
10/30/17 3:55,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Ethiopia,,,,,,,,,,
10/29/17 23:14,,,,,,,,,,,,,,Education,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,Hispanic or Latino(a)(A person of Spanish-speaking origin or ancestry and/or Latin American origin or ancestry дус includes Portuguese and Brazilians.),,,,
10/29/17 22:18,,,,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,United States of America,Male,,,,,,,"White(A person having origins in any of the original peoples of Europe, the Middle East, or North Africa.)",,
10/29/17 20:00,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,Hispanic or Latino(a)(A person of Spanish-speaking origin or ancestry and/or Latin American origin or ancestry дус includes Portuguese and Brazilians.),,,,
10/29/17 19:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/17 16:02,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,"White(A person having origins in any of the original peoples of Europe, the Middle East, or North Africa.)",,
10/29/17 10:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/17 10:06,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
10/28/17 11:40,,,,Business/Economics,,,,,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,Ethiopia,,,,,,,,,,
10/27/17 18:24,,,,,,,,,,Life Sciences,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,,I prefer not to say.,
10/27/17 15:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/17 7:48,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/27/17 7:09,Agricultural or Environmental Sciences,,,,,,,,,,,,,"Materials science, forensic and pharmaceutical science  ",,,,,,,,,,lecturer and researcher,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/27/17 6:35,,,,,,,,,,,Mathematics or Statistics,,,,,,,,,Government Employee,,,,,,,,,,,By invitation letter.,,,,,,,,,,,
10/26/17 18:52,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/26/17 14:18,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/26/17 12:21,,,,,,,,,,,,,,Education,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/26/17 11:46,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,Life Sciences,,,Social Sciences,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/26/17 11:41,,Bioinformatics/Genomics,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,,iDigBio summit programme of events,,,,,,,,,,,
10/26/17 5:37,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/26/17 4:01,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/26/17 2:33,,,,,,,,,Library Sciences,,,,,,,Graduate Student,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/25/17 18:37,,,,,,,,,Library Sciences,,,,,,,,,,,,Research Staff,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/25/17 18:24,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/25/17 18:04,,,,,,,,,,,,Physical Sciences,,"Management, Organizational Development, Scholarship of Teaching and Learning",,,,,,,,,Retired/Not Employed,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/25/17 18:08,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/25/17 17:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/17 16:50,,,,,,,,,Library Sciences,,,,,,,,,,,,,,,Librarian,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/25/17 14:14,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/25/17 13:56,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/25/17 11:07,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/25/17 11:05,Agricultural or Environmental Sciences,,,,,Earth Sciences,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/25/17 10:04,Agricultural or Environmental Sciences,,,,,,,,,,,,,Ecology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/24/17 23:32,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/24/17 21:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/17 20:02,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/24/17 18:08,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/24/17 20:55,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/24/17 17:15,,Bioinformatics/Genomics,,,,Earth Sciences,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/24/17 17:02,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/24/17 17:28,,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/24/17 17:07,,,,,,,,,,,,,,Cognitive and Information Sciences,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/24/17 17:00,,Bioinformatics/Genomics,,,,,,,,,,,,Microbiology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/24/17 16:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/17 16:51,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,,,Twitter or other social media,,,,,,,,,,,,,,,
10/24/17 16:43,,Bioinformatics/Genomics,,,Computer Science,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/24/17 16:20,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/24/17 16:18,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/24/17 5:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/17 3:52,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,"Attended a course after the carpentary course (same location), and thought might be a good course to pariticpate",,,,,,,,,,,
10/27/17 15:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,,,
10/23/17 7:29,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/23/17 7:20,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/23/17 7:11,,Bioinformatics/Genomics,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/23/17 7:08,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/23/17 7:25,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/23/17 6:32,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/23/17 5:07,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/23/17 3:50,,,,,Computer Science,,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/23/17 3:11,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
10/23/17 2:59,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/23/17 16:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/17 12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/17 4:25,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/20/17 11:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/17 8:13,,,,,,,,,,,,,,Architecture / Urban Design / Urbanism,,Graduate Student,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/20/17 8:07,,,,,,,,Humanities,,,,,Social Sciences,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/20/17 5:12,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/20/17 5:26,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
10/20/17 4:36,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/20/17 3:53,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/19/17 7:21,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
10/19/17 5:56,Agricultural or Environmental Sciences,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/19/17 6:36,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/19/17 5:18,,,,,,,,,,Life Sciences,,,,zoology,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/19/17 5:04,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/19/17 4:17,,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/19/17 4:02,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
10/19/17 3:55,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/19/17 4:12,,,,,,,,,,,,,,Molecular microbiology,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/20/17 7:25,,,,,Computer Science,,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/19/17 3:23,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/19/17 3:54,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,Other web site,,,,,,,,,,,,,,
10/18/17 9:28,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/17/17 16:49,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
10/17/17 14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/17 13:48,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/16/17 8:48,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/16/17 8:07,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/16/17 7:50,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/13/17 5:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/17 7:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/17 15:46,,,,,,Earth Sciences,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/10/17 12:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/17 12:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/17 11:04,,,,,,,,,Library Sciences,,,,,,,,,Faculty,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/3/17 5:01,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/3/17 1:08,,,,,,,,,,,,,,Education,,,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/2/17 23:23,,,,,,,,,,,,,,epidemiology,,,,,,,,,,non-profit administrator,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/2/17 19:21,,,,,,,,,,Life Sciences,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/2/17 16:17,,,,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
10/2/17 15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/17 14:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/17 11:13,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,Veterinary medicine and epidemiology,,Graduate Student,,,,,,,,Doctor of Veterinary Medicine candidate,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
10/2/17 11:05,,,,Business/Economics,,,,,,,,,Social Sciences,,,,,,,Government Employee,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
10/1/17 16:46,Agricultural or Environmental Sciences,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/29/17 23:13,,,,,,,,,,Life Sciences,,,,Conservation science,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/29/17 23:12,,,,,,,,,,,,,,Information science ,,,,Faculty,,,,,,,,,Twitter or other social media,,,,,,,,,,,,,,,
9/29/17 20:33,Agricultural or Environmental Sciences,,,,,,,,,,,,Social Sciences,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/29/17 18:21,,Bioinformatics/Genomics,,,Computer Science,,,,,,,,,,,,,,,,,,Retired/Not Employed,,,Read about it in a newsletter or university web site,,,,,iDigBio website,,,,,,,,,,,
9/29/17 18:04,,,,,,,,,,Life Sciences,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/29/17 15:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/17 15:25,,,Biomedical/Health Sciences,,,,Engineering,,,,,,,,,,,,,,Research Staff,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/29/17 15:08,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,Research Staff,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
9/29/17 14:56,,,Biomedical/Health Sciences,,,,,,Library Sciences,,,,,,,,,Faculty,,,,,,research librarian,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/29/17 14:30,,,,,,,Engineering,,,,,,,Water Resources,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/29/17 11:16,,,,,,,,,,,,,,Geography,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/29/17 3:02,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,,Retired/Not Employed,,,,,,,,While registering for TDWG 2017 annual meeting,,,,,,,,,,,
9/28/17 21:23,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/28/17 21:03,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,Ecology,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/28/17 17:58,,,,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,,,,Other web site,,,,,,,,,,,,,,
9/28/17 17:59,Agricultural or Environmental Sciences,,,,,,,,Library Sciences,Life Sciences,,,,Botany,Undergraduate Student,,,,,,,,,,,,,Other web site,,My friend/colleague told me about it,,,,,,,,,,,,
9/28/17 16:21,,,,,,,Engineering,,,,,,,,,,,,Industry Employee,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/28/17 16:12,,,,,,,,,Library Sciences,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/28/17 15:59,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,ecology/macroecology/global change research,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/28/17 14:47,,,,,,,,,,Life Sciences,,,,biological oceanography; data management,,,,,,,,,,"retired (government), volunteer",,,,Other web site,,,conference web page,,,,,,,,,,,
9/28/17 14:36,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/28/17 14:49,,,,,,,,,,,,,,ecology,,,,,,,Research Staff,,,,,,,Other web site,,,,,,,,,,,,,,
10/26/17 11:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/17 9:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/17 9:44,,,,,,,Engineering,,,,,,,Maintenance & Reliability,,,,,Industry Employee,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/28/17 1:27,,,,Business/Economics,,,,,,,,,,,,,,,Industry Employee,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/28/17 9:10,,,,,,,Engineering,,,,,,,,,,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/27/17 23:25,,,,,,,Engineering,,,,,,,,,,,,Industry Employee,,,,,,,,,Other web site,,,,,,,,,,,,,,
9/27/17 12:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/17 12:22,,Bioinformatics/Genomics,,,,,,,,,,,,,,,,,,,Research Staff,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
9/27/17 12:19,,,,,,,,,,,,Physical Sciences,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
9/27/17 12:18,,,,,Computer Science,Earth Sciences,,,,,Mathematics or Statistics,,,,,,,,,Government Employee,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/25/17 9:50,,,,,,,,Humanities,,,,,,Research Support,,,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/25/17 8:26,,,,,Computer Science,,Engineering,,,,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,NSBE conference call,,,,,,,,,,,
9/28/17 19:09,,,,,,,Engineering,,,,,,,,,,,,Industry Employee,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/23/17 5:45,,,,,,,,Humanities,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
